,code,name,mkt_segment,close,transaction_volume,mrk_cap,shares_outstanding,desc
2268,131390,피앤이솔루션,2,20900,2634399650,309715219000,14818910,"PNE Solution Co., Ltd engages in the power and energy solutions in South Korea. It designs and manufactures various battery test solutions, including formation system and test equipment for battery cells; regenerative battery cycler; battery module cycler; test solutions for a battery pack, such as regenerative battery pack cycler, high speed pack cycler, fuel cell/redox flow battery cycler, and cell balancing and battery simulation tester, as well as DAQ, a device to measure cell temperature or voltage in the battery pack; pack EOL line solutions; and fixtures and connectors for various battery types. The company also provides charging infrastructure comprising hybrid, quick, home, and emergency rescue chargers, and charging stands; and electric devices that include battery pack, BMS, OBC, and DC-DC converter. In addition, it offers industrial, hybrid, and outdoor ESS, and ESS for smart home; PCR devices for thermal, hydro, nuclear, and wind power plants; and rectifiers consisting of AC, DC, and universal power supplies, as well as ballast water sterilizing rectifiers. The company was founded in 2004 and is headquartered in Suwon, South Korea."
2269,024850,피에스엠씨,2,1650,1437110335,66027262950,40016523,"PSMC CO., Ltd engages in the manufacture and sale of electronic parts and dies in South Korea and internationally. The company offers various lead frames, such as plastic dual in-line package, plastic leaded chip carrier, small outline integrated circuit, quad flat pack, transistor outline, and other products; tooling products, including lead frame tool, mold tool, and contact mold; and pre-mold products for use in image and pressure sensors for automobiles, medical devices, and optoelectronics, as well as packaging solution. It also provides rivetted L/F for heat-producing semiconductor products; lead frame for power module; and LGA, BGA, and TSOP products for use in CPU, institution, PC, laptop, portable small laptop, smartphone, etc. The company was formerly known as Poongsan Microtec Corporation and changed its name to PSMC CO., Ltd in March 2011. PSMC CO., Ltd was founded in 1978 and is headquartered in Hwaseong-si, South Korea."
2270,319660,피에스케이,2,37700,5255839450,556641254000,14765020,"PSK Inc. develops, manufactures, and sells semiconductor processing equipment in worldwide. It offers semiconductor equipment for plasma ashing, dry cleaning, and etching processes, as well as TSV treatment equipment and solutions to semiconductor companies under the Tigma, Ecolite, DAS, PROFILER, FUTAS, and ZIVIS brand names. The company was founded in 1990 and is based in Hwaseong, South Korea."
2271,031980,피에스케이홀딩스,2,8290,204646320,178752254550,21562395,"PSK HOLDINGS Inc. manufactures and sells semiconductor manufacturing and flat panel display equipment worldwide. It offers descum and surface treatment solution for semiconductor packaging industry; and hot DI water equipment used in semiconductor wet cleaning process, as well as technology for fluxless reflow process. The company was founded in 1990 and is based in Hwaseong-si, South Korea."
2272,002230,피에스텍,2,5370,510495900,105623834910,19669243,"PS Tec. Co., Ltd. manufactures and sells watt-hour meters and automobile parts in South Korea. The company offers power meters; equipment meters; remote meter reading systems, including AMR systems and peripherals; mold management systems, such as digital mold counters, routers, and terminals; power control products comprising time switches and current limiters; and electric vehicle chargers. It also provides automotive parts, including cooling fan assy, housings, DC fan motors, automotive small motors, and pivot holder assy. The company was formerly known as Poong Sung Electric Co., Ltd. and changed its name to PS Tec. Co., Ltd. in August 2000. PS Tec. Co., Ltd. was founded in 1948 and is headquartered in Seoul, South Korea."
2274,239890,피엔에이치테크,2,15450,4885748500,69772447200,4516016,"P&H Tech Co., Ltd. develops, produces, and sells organic light emitting diode (OLED) materials and catalysts. The company offers general, EBL, HTL, host, OLED intermediate and catalyst, and other organic synthetic materials. It sells its products to the OLED display market. The company was founded in 2009 and is headquartered in Yongin, South Korea."
2275,347740,피엔케이피부임상연구센타,2,21800,1064967400,163557639200,7502644,"P&K Skin Research Center Co., Ltd. engages in the evaluation and research of dermatological products in South Korea. It provides scientific information and technical support services for cosmetic raw material development, functional cosmetics, and human application testing of quasi-drugs. The company performs human application, safety, efficacy, cosmeceuticals, health food, sensory, and in vitro clinical tests. It also manufactures and sells raw pharmaceutical and cosmetic materials, and raw materials for health foods. The company was founded in 2010 and is based in Seoul, South Korea. P&K Skin Research Center Co., Ltd. operates as a subsidiary of Daebongls.Co.,Ltd."
2276,137400,피엔티,2,23250,5177477550,524107800750,22542271,"People & Technology Inc. offers coating, calendaring, slitting, automation, and other machineries. The company's products, includes electrode, MLCC, OCA and PDLC film, micro lens and protective film, composite optical and window film, silicone and adhesive, release and prism film, polaroid adhesive film, hard and diffuser film back, horizontal and vertical separator, FCCL casting, micro and ultra-filtration membrane, and reverse osmosis membrane coating machines, as well as MLCC printing machines. It also provides electrode calendaring, and polaroid film and FCCL laminating machines; electrode, OCA and window film, release and capacitor fil, primary, thermal paper, label, aramid and ceramic separator, copper foil, FCCL, filter, and non-woven fabric slitting machines; and LED die bonder, CSP LED taping, OIS VCM assembly line, mandrel cutting, wearable device tape attaching, and spreading machines. In addition, the company offers electrode notching, polaroid film rotary cutting and slitting, film traverse and separator winding, electrolytic copper foil depositing and post treatment, electrolytic copper foil drum roll grinding, copper foil cutting, FCCL plating and inspection, FCCL plazma treatment, non-woven fabric traverse winder and auto-turret winding, folding & rolling, trimming and end cap assembly, and filter inspection machines. The company was founded in 2003 and is headquartered in Gumi, South Korea."
2277,128660,피제이메탈,2,2640,684290045,65480894160,24803369,"PJ Metal Co., Ltd. engages in manufacturing aluminum deoxidizers and billets in South Korea. The company's aluminum deoxidizers include pellets, mini-pellets, and shot deoxidizers, which are used to remove the oxygen contained in molten iron in the steel manufacture process. It also offers aluminum flux, which consists slab stabilizers and deoxidizer that enhances the yield rate of valid ingredients in the molten iron; and aluminum billets for applications in materials for construction and industrial parts, as well as for vehicle, and electricity and electronics in factories for pressing out. The company was founded in 1984 and is headquartered in Seoul, South Korea."
2278,006140,피제이전자,2,8310,541982050,124650000000,15000000,"PJ Electronics Co., Ltd. provides electronic manufacturing services in South Korea and internationally. The company provides medical equipment, automotive electronics, robot controllers, IT products, and various flexible/PCB assembly products. It also provides engineering services for new product introduction, including PCB design, DFM/DFA, and FMEA; and production and inspection equipment. The company was formerly known as Poong Jeong Industry Co., Ltd. and changed its name to PJ Electronics Co., Ltd. in February 2000. PJ Electronics Co., Ltd. was founded in 1969 and is headquartered in Bucheon, South Korea."
2279,304840,피플바이오,2,44150,5864723000,249335800500,5647470,"PeopleBio, Inc., a biotech company, engages in developing diagnostics for protein misfolding diseases worldwide. Its Multimer Detection System technology uses capturing antibodies and epitope-overlapping detection antibodies for the detection of oligomers or multimers from monomers in protein-misfolding diseases. The company has strategic collaborations with Seoul National University Bundang Hospital, Etablissement FranÃ§ais du Sang, ADNI Private Partner Scientific Board, Eisai Co., Ltd., Macrogen Corp., ZheJiang Dian Diagnostics Co., Ltd., and LabGenomics, Inc. PeopleBio, Inc. was founded in 2002 and is based in Seongnam, South Korea."
2280,062970,피피아이,2,5770,230089810,53708227450,9308185,"PPI Inc. produces and sells optical power splitters and arrayed waveguide gratings for use in high speed and FTTH networks. Its products include planar lightwave circuits (PLC) splitter chips and power splitter modules, mode conversion adapters, arrayed waveguide gratings, variable optical attenuators, optical switches, optical power meters, and optical network eye systems. The company was founded in 1999 and is based in Gwangju, South Korea."
2281,087600,픽셀플러스,2,7570,546265090,61820844060,8166558,"Pixelplus. Co., Ltd., a fabless semiconductor company, researches, develops, manufactures, and sells image sensors and imaging solutions in South Korea and internationally. The company offers analog, digital, and medical sensors; and system on a chips and companion chips. Its products are used in various applications, such as security, automotive, medical, biometrics, Internet of Things, drones, sports cams, home appliances, barcode scanners, satellites, etc. The company was founded in 2000 and is headquartered in Suwon, South Korea."
2282,057880,필로시스헬스케어,2,2330,17334823035,183362127360,78696192,"Philosys Healthcare Co., Ltd. engages in the medical drug, bio, medical, and distribution businesses in South Korea and internationally. The company develops Nex Bio drugs for the treatment of hemophilia A, anemia, hormone, and macular degeneration diseases. It also offers various bio products, including house dust mite removers under the FromG brand name; and orthopedic biotransplant fusion medical devices. In addition, it distributes various products through domestic home shopping, data broadcasting, and B2B delivery channels. The company was founded in 1998 and is based in Seongnam, South Korea."
2283,033180,필룩스,1,4005,6755472705,374204932200,93434440,"Feelux Co., Ltd engages in the research, design, engineering, manufacturing, and sale of electronic ballast and lighting systems in Asia, Europe, and North America. It offers FLX, FLXible, AC, MonoRail, FLT track system, Luxfeel, and B2C collection products, as well as dimming systems for use in hotels, department stores, restaurants, offices, residences, schools, leisure clubs, stage sets, retail areas, etc. The company was founded in 1975 and is headquartered in Yangju, South Korea."
2284,161580,필옵틱스,2,12950,1059916700,264720571850,20441743,"Philoptics Co., Ltd. researches, develops, and supplies OLED display, PCB/TSP, and rechargeable battery equipment in South Korea. It offers display equipment, including laser lift off, cell cutting, shape cutting, pad cutting, and watch cutting; and laminated glass cutting, camera window cutting, glass chamfer cutting, and cover glass forming. The company also provides PCB/TSP equipment, such as direct imaging, and horizontal and vertical exposure machines, as well as DCF and roll laminators. In addition, it offers rechargeable battery equipment comprising laser notching equipment. The company was founded in 2008 and is based in Suwon-si, South Korea."
2285,347770,핌스,2,16750,595127800,123419309750,7368317,"Pims Inc. manufactures and sells OLED metal mask/flat panel display, and electronic parts in South Korea. It offers fine metal masks for OLED panels; S-masks; and H-masks. The company was founded in 2015 and is based in Incheon, South Korea."
2286,163730,핑거,2,22550,3638250850,208339765700,9239014,"Finger, Inc. provides smart phone financial solutions for banks. The company offers its solutions for digital firm banking, smart banking, non faceÂto-face finance, capital operation, external connection, internet payment, firm integrated fund management, personal fund management, firm banking, capital collection and distribution management, transaction information inquiry, financial information inquiry, public information inquiry, and other information inquiry. Finger, Inc. was founded in 2000 and is based in Seoul, South Korea."
2287,332710,하나금융14호스팩,2,2100,17091065,9261000000,4410000,"Hana Financial Fourteen Special Purpose Acquisition Company Co., Ltd. intends to merge with other companies. The company was founded in 2019 and is headquartered in Seoul, South Korea."
2288,341160,하나금융15호스팩,2,2095,11567895,9867450000,4710000,"Hana Financial Fifteenth Special Purpose Acquisition Company is a blank check company. The company was founded in 2019 and is based in Seoul, South Korea."
2289,343510,하나금융16호스팩,2,2090,43390,8380900000,4010000,"Hana Financial Sixteenth Special Purpose Acquisition Company focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2019 and is based in Seoul, South Korea."
2290,363260,하나금융17호스팩,2,2065,148172230,14062650000,6810000,"Hana Financial Seventeen Special Purpose Acquisition Company Corp. focuses on acquiring and merging other companies of growth-oriented industries. The company is based in Seoul, South Korea."
2291,086790,하나금융지주,1,41800,50929342576,12550118191600,300242062,"Hana Financial Group Inc., through its subsidiaries, provides financial services in South Korea. The company engages in the commercial banking, trust banking, foreign exchange, and merchant banking; investment trading, brokerage, advisory, investment, and security investment trust services; and leasing, installment financing, and corporate and consumer loan businesses. It also provides real estate investment trust, life insurance, asset management and investment advisory, investment management, and loan services; property and liability insurance, reinsurance, and insurance payments; trust services for securities companies; and accounting and trust services for banks, pension funds, and other companies, as well as investments to venture firms and start-up companies. In addition, it develops and maintains software for the financial service industry. Hana Financial Group Inc. was founded in 1971 and is based in Seoul, South Korea."
2292,299030,하나기술,2,64900,10502402200,244200917400,3762726,"Hana Technology Co., Ltd. engages in the development of precision automation solutions in the industrial field in South Korea. The company develops precise production and inspection automation solutions, which cover secondary battery automation facility, and glass processing technology and equipment. It also offers factory automation solutions. The company was founded in 2000 and is headquartered in Yongin-si, South Korea. Hana Technology Co., Ltd. operates as a subsidiary of Adtec Plasma Technology Co., Ltd."
2293,067310,하나마이크론,2,11350,13218533950,361603043650,31859299,"HANA Micron Inc. provides semiconductor packaging solutions and test manufacturing services in South Korea and internationally. Its packaging products include flip chip ball grid array, BGA H/S, FBGA, FBGA capillary underfill, and molded underfill products; flexible packaging solution for Silicon-based IC chips; bumping products; WLP DSPs; fingerprint sensor assemblies; SIP and EMI shields; FBGA, such as multi-chip PKG; lead frame bases, including quad flat no lead, thin small outline, thin shrink small outline, and quad flat packages; and technology products. The company also offers test services comprising RF, SOC, analog, and logic test services; and test technical support and test auto loading management system services, as well as test equipment products. In addition, it manufactures and sells silicon cathodes, ingot, and rings used in semiconductor and solar industries. The company was founded in 2001 and is headquartered in Asan, South Korea."
2294,372290,하나머스트7호스팩,2,2055,14070915,8844720000,4304000,"Hana Must Seven Special Purpose Acquisition Company focuses on acquiring and merging other companies of growth-oriented industries. The company is based in Seoul, South Korea."
2295,307160,하나머스트제6호스팩,2,2215,17356740,10166850000,4590000,"Hana Must Sixth Special Purpose Acquisition Company intends to merge with other companies. The company was founded in 2018 and is headquartered in Seoul, South Korea."
2296,166090,하나머티리얼즈,2,37800,13742391400,741926077200,19627674,"Hana Materials Inc. manufactures and sells silicon electrodes and rings in South Korea. It offers silicon ingots and other parts; silicon boats and pedestals, fine ceramic parts, and silicon carbide; and specialty gases. The company was formerly known as Hana Silicon Co., Ltd. and changed its name to Hana Materials Inc. in May 2013. Hana Materials Inc. was founded in 2007 and is headquartered in Cheonan, South Korea. Hana Materials Inc. is a subsidiary of HANA Micron Inc."
2297,293480,하나제약,1,23950,445586650,387990000000,16200000,"Hana Pharm Co., Ltd. develops and provides various pharmaceutical products in South Korea and internationally. It offers anesthetics, narcotic analgesics, antiemetics, muscle relaxants, cardiovascular and endocrine system, gastrointestinal system, respiratory system, antibiotics, dermatology, urinology, osteoporosis, and central nervous system products, as well as analgesics, antipyretics, and anti-inflammatory drugs. The company was founded in 1958 and is headquartered in Seoul, South Korea."
2298,039130,하나투어,1,69400,8981582000,967379439000,13939185,"Hanatour Service Inc. provides travel and related services in South Korea, Northeast and Southeast Asia, the United States, and Europe. The company offers individual travel, honeymoon, cruise lines, leisure sports, education/business, and golf travel packages. It also distribution of travel information and providing information to customers based on travel information through its travel information platform tourtips.com, as well as provides real-time tourism information through Jeju mobile application; and IT services, including information on hotels, network integration systems, airline products, disaster recovery systems, integrated business information systems, and information security management system certification services, as well as Mileage Club membership and communication services through the HanaTour Loyalty System. In addition, the company develops and operates Tour de CafÃ©, a coffeehouse brand that offers specialty coffees, premium teas, and homemade desserts; Tour de Gourmet, a restaurant brand that offers signature dishes from various countries; YOULAM the Grill, a BBQ restaurant that serves meat dishes located in downtown Seoul; and YOULAM, a casual Korean restaurant. Further, it produces and distributes cultural products; operates SM duty free stores in Incheon and Seoul; and plans, invests in, and produces various cultural performances through its tourism service distribution network, as well as through its agencies and partners. The company was formerly known as Kook-Jin travel Agency and changed its name to Hanatour Service Inc. in March 1996. Hanatour Service Inc. was founded in 1993 and is headquartered in Seoul, South Korea."
2299,136480,하림,2,3015,3093107295,320222251530,106209702,"HARIM Co., Ltd., a chicken-specialized company, engages in the chicken breeding business in South Korea. The company offers various chicken products, such as convenience food and seasoned meat under the Fresh Up brand. It also exports its products. The company was founded in 1978 and is based in Iksan, South Korea."
2300,003380,하림지주,2,9380,7216641670,866166271600,92341820,"Harim Holdings Co., Ltd., together with its subsidiaries, engages in the food and daily services management business in South Korea, China, the Philippines, Vietnam, Indonesia, and the United States. The company engages in raising, producing, slaughtering, processing, and distributing livestock meat products, such as duck, beef, pork, and chicken; and processing pet, general, and processed food products. It also offers feed milling products, including feed mixtures, feed additives, and organic fertilizers; and livestock services comprising fattening, breeding, and hatching, as well as food services. In addition, the company is involved in grain trading, bulk carrier, special carrier, and trading businesses; and home shopping, D2C commerce, online and mobile shopping, food sales, and franchising activities. Harim Holdings Co., Ltd. was founded in 1978 and is headquartered in Iksan, South Korea."
2301,172580,하이골드12호,1,2080,81170230,27132560000,13044500,"Hi Gold Ocean Kmarin No.12 Ship Investment Company, through its subsidiaries, invests in vessels. The company was founded in 2013 and is headquartered in Cheju, South Korea."
2302,153360,하이골드3호,1,1300,79109695,20994727000,16149790,"Hi Gold Ocean No.3 Ship Investment Company was founded in 2011 and is headquartered in Jeju-si, Jeju-do, South Korea."
2303,149980,하이로닉,2,5840,550572460,82343970800,14099995,"Hironic Co., Ltd. provides aesthetic medical devices in South Korea and internationally. It offers its products for the treatment of skin rejuvenation, face lifting, body shaping, acne, vaginal tightening, and hair transplantation and removal, as well as for the vascular and pigmented treatments. The company was founded in 2008 and is headquartered in Yongin-si, South Korea."
2304,013030,하이록코리아,2,15300,3245295800,208282449600,13613232,"Hy-Lok Corporation operates in the fluid and control system industry worldwide. It offers fittings, including tube, high pressure, RS, hose, clean, o-ring face seal, instrument thread and weld, and pipe fittings; push on-hose and quick connectors; flanges; pre-insulation tubes; and Teflon flexible hose. The company also provides needle, manifold, ball and plug, high pressure, double block and bleed, cryogenic, check and relief, and bellow and diaphragm valves; CNG products; regulators; and filters. In addition, it offers package solutions, such as air piping modules, air manifolds, instrument cabinets, and sampling systems. Its products are used in various industries comprising aerospace, on/offshore, LNG, chemical and petrochemical, power plant, rolling stock, CNG, defense industry, machinery, semiconductor, etc. The company was formerly known as HyupDong Metal, Ltd. Co and changed its name to Hy-Lok Corporation in July 2000. Hy-Lok Corporation was founded in 1977 and is headquartered in Busan, South Korea."
2305,126700,하이비젼시스템,2,14400,4269877900,215166412800,14942112,"HyVision System. Inc primarily develops, supplies, and sells testers and smart components. The company offers CCM, smart component, and vision inspection testers; and smart components, including image grabber boards, image and signal processing, and motion control technologies. HyVision System. Inc was founded in 2002 and is based in Seongnam, South Korea."
2306,106080,하이소닉,2,3330,0,48753617580,14640726,"HYSONIC Co., Ltd. develops, produces, and sells precision micro miniature electro-mechanical actuator products for optical application in Korea and internationally. The company offers auto-focus and optical image stabilizer actuators for mobile handset camera applications. It also provides solenoid resonant actuators that are used in mobile communication devices, computers and portable instruments with touch interfaces, and handheld games, as well as PDA, GPS, and media player products; and smooth picture actuators, as well as cocoberry products. The company was founded in 2001 and is headquartered in Ansan, South Korea."
2307,071090,하이스틸,1,27600,1336782250,55198454400,1999944,"Histeel Co.,Ltd. produces and sells steel pipes and tubes in South Korea. It offers line, pressure, and structural pipes, as well as pipe piles; and square, ordinary, and automotive pipes. The company was founded in 1957 and is headquartered in Seoul, South Korea."
2308,340120,하이제5호스팩,2,2090,1046135,10491800000,5020000,"Hi Special Purpose Acquisition Company V intends to acquire or merge with other companies. The company is based in Seoul, South Korea."
2309,221840,하이즈항공,2,5330,501330020,94320570110,17696167,"Hizeaero Co., Ltd. engages in the manufacture and sale of aerospace structures in South Korea. It offers various parts and assemblies in the areas of wing structures, sheet metals, MRO, machined parts, chemicals, 3D prints, tooling, and shot-peen. The company was founded in 1999 and is based in Sacheon, South Korea."
2310,106190,하이텍팜,2,17250,931210000,122281489500,7088782,"High Tech Pharm Co., Ltd. researches and develops, manufactures, and sells injectable carbapenem antibiotics worldwide. The company's carbapenem antibiotics are used for the treatment of gram-negative bacterial infections. Its products include sterile imipenem, sterile sodium silicate, sterile imipenem-silastin (1: 1), aseptic meropenem, and sterile paniepenem for injection, as well as oral paropenem; and sterile erthapenem, aseptic dori penem, and aseptic via penem for injection. The company was founded in 1998 and is based in Daeso-myeon, South Korea."
2311,019490,하이트론,1,10000,3816497500,67147640000,6714764,"Hitron Systems Inc. manufactures and sells security devices in Korea and internationally. The company offers network cameras, such as box/housing, indoor dome, bullet, PTZ, specialty, VP dome, and corrosion proof cameras; and network video recorders. It also provides analog cameras comprising AHD, TVI, box/housing, dome, bullet, PTZ, AF, and specialty cameras. In addition, the company offers digital video recorders; and storage, controller, housing, bracket, ETC, and encoder accessories, as well as software. Further, it provides integrated surveillance system solutions. The company was founded in 1986 and is headquartered in Anseong, South Korea."
2312,000080,하이트진로,1,37350,21869505800,2619490370850,70133611,"HITEJINRO Co., Ltd. operates as a liquor company in South Korea. It provides beer, soju, whisky, wine, sake, and other products. It also exports its products to 50 countries. The company was formerly known as Jinro Ltd and changed its name to HITEJINRO Co., Ltd. in September 2011. HITEJINRO Co., Ltd. was founded in 1924 and is headquartered in Seoul, South Korea."
2314,000140,하이트진로홀딩스,1,15850,234307050,367827225250,23206765,"Hitejinro Holdings Co., Ltd., through its subsidiaries, manufactures and sells beer/shochu and soju primarily in South Korea. The company also manufactures and sells packaging glass containers and bottled water. In addition, it is involved in the golf course operations and investment business. The company was formerly known as Hite Holdings Co., Ltd. and changed its name to Hitejinro Holdings Co., Ltd. in April 2012. Hitejinro Holdings Co., Ltd. was founded in 1933 and is based in Seoul, South Korea."
2316,066130,하츠,2,10000,2237781180,128000000000,12800000,"Haatz Inc. manufactures and sells air quality management devices in South Korea. It offers hood products, including cooking zone, cooktop, and other equipment; and air conditioning, air cleaner home appliances, consumables/accessories, and air quality management solutions. The company was formerly known as Hankang Corporation and changed its name to Haatz Inc. in January 2001. Haatz Inc. was founded in 1988 and is headquartered in Seoul, South Korea."
2317,368770,한국9호스팩,2,2050,34971090,9860500000,4810000,"Korea No.9 Special Purpose Acquisition Co., Ltd. is a blank check company. The company was founded in 2020 and is based in South Korea."
2318,152550,한국ANKOR유전,1,1660,162819235,116233200000,70020000,
2319,004590,한국가구,2,6020,1394578360,90300000000,15000000,"Hankook Furniture Co., Ltd. designs, manufactures and sells furniture in South Korea. The company offers beds, storage products, sofas, TV cabinets, small table, display cabinet, dining tables, chairs, desks, drawers, book cabinets, lamps, accessory products, etc. under the Kartell, Roche Bobois, ACQUAVIVA, Flou S.p.A, and MDF ITALIA brands. It also exports its products. The company was founded in 1966 and is based in Seoul, South Korea."
2320,036460,한국가스공사,1,32600,7675125900,3009403800000,92313000,"Korea Gas Corporation engages in the exploration, development, production, import, and wholesale of liquefied natural gas (LNG), compressed natural gas, and natural gas in South Korea and internationally. The company offers LNG to power generation plants, gas-utility companies, and city gas companies. It also holds interests in oil and gas exploration and development projects in various locations, including Indonesia, Cyprus, Canada, Myanmar, Iraq, Uzbekistan, Australia, Qatar, Oman, Yemen, Mozambique, and East Timor. In addition, the company produces and supplies natural gas; purifies and sells gas-related by-products; builds and operates production facilities and distribution network; and explores, imports, and exports natural gas. Further, it is involved in the development, production, distribution, and import/export of hydrogen energy business. The company operates four LNG terminals and a pipeline network of 4,854 kilometers. The company was founded in 1983 and is headquartered in Daegu, South Korea."
2321,039340,한국경제TV,2,6900,3750858530,158700000000,23000000,"Korea Business News Co., Ltd. engages in broadcasting, internet, media, and education businesses in South Korea and internationally. It operates Korea Economic TV that broadcasts securities economy related content; wownet.co.uk, a securities portal that offers economic securities professional content through Korea Economic TV; and wowfa.co.uk portal, which provides training in economics and finance. The company also provides securities economy content services utilizing data broadcasting, mobile, IPTV, smart TV, etc. In addition, it is involved in program and event-supporting, and advertising/partnership businesses. The company was formerly known as Wow TV Ltd. and changed its name to Korea Business News Co., Ltd. in 2004. Korea Business News Co. was founded in 1999 and is based in Seoul, South Korea."
2322,005430,한국공항,1,41600,488995050,131720368000,3166355,"Korea Airport Service Co.,Ltd. provides aircraft ground handling services in South Korea. It offers aircraft ground handling equipment rental and air cargo handling services. The company also manufactures and sells drinking spring water. In addition, it is involved in limestone mining activities; and livestock and agriculture business. The company was founded in 1968 and is headquartered in Seoul, South Korea."
2323,071050,한국금융지주,1,86800,16393596200,4837016105600,55725992,"Korea Investment Holdings Co., Ltd., through its subsidiaries, provides various financial products and services. It operates though six segments: Securities Business, Asset Management, Financial Investment, Bank, Savings Bank, and Loan Business. The company offers investment banking, asset management, venture PEF/investment, savings bank, credit financing, and hedge fund management services. It is also involved in the securities and real estate trust businesses; and provides financial investment, venture capital, business consulting, collective investment scheme, investment fund, brokerage, and trading services. The company was formerly known as Dongwon Financial Holding Co., Ltd. and changed its name to Korea Investment Holdings Co., Ltd. in May 2005. Korea Investment Holdings Co., Ltd. was founded in 2003 and is headquartered in Seoul, South Korea."
2325,034950,한국기업평가,2,89500,876870200,406376003000,4540514,"Korea Ratings Co., Ltd. provides credit rating and business valuation services in South Korea. It offers credit rating services for corporate, financial, and government bonds; commercial papers; asset backed securities, including ABS, MBS, and ABCP; issuer credits; guarantors; insurer financial strength; project bonds; and won-denominated bonds. The company also provides business valuation services, including strategy, business, project finance, real estate financial advisory, and financial advisory consulting, as well as asset management services for financial and banking sectors. In addition, it offers credit certification services, digital networking authentication, e-rating, and technology credit bureau services to SME's, government agencies, and public organizations. Further, it provides financial services, business consulting for SMEs, and corporate rehabilitation consulting services. The company was formerly known as Korea Management Consulting Credit Rating Corporation and changed its name to Korea Ratings Co., Ltd. in January 2003. The company was founded in 1983 and is based in Seoul, South Korea. Korea Ratings Co., Ltd. is a subsidiary of Fitch Ratings Ltd."
2326,010040,한국내화,1,3935,458139895,89968391920,22863632,"Korea Refractories Co., Ltd. develops and manufactures refractories and furnaces in South Korea. The company's refractories include shaped refractories, such as firing and non-firing refractories; and monolithic refractories, such as castable refractories, plastic refractories, and mortars. Its industrial furnaces comprise ferrous metal furnaces, such as metal heating furnaces and metal heat treatment furnaces; non-ferrous metal furnaces, including aluminum melting and holding furnaces, aluminum heat treatment furnaces, and copper heat treatment furnaces; and other furnaces, such as powder metallurgy sintering furnaces, metalizing furnaces, firing furnaces, and special order furnaces. The company also offers engineering, installation, and supervision services. Its products are used in various applications, such as iron and metal, incinerator, steel, cement, petrochemical, non-ferrous, and other industry applications. The company was formerly known as Korea Special Refractories Co. Ltd and changed its name to Korea Refracrories Co., Ltd. in January 1995. Korea Refracrories Co., Ltd. was founded in 1973 and is headquartered in Dangjin, South Korea."
2327,025540,한국단자,1,76900,2192170400,800913500000,10415000,"Korea Electric Terminal Co., Ltd. manufactures and sells parts for automobiles, electronics, and telecommunications in South Korea and internationally. It provides automotive connectors, as well as connectors for home appliances, terminals, display, lighting, mobile devices, and rework jig applications; fuse products for protection of wires and devices from over current in vehicles; junction boxes; and electrical parts and modules, such as high voltage connectors and fuses, charge inlet, MSD, PRA/BDU, EPR, and ICB for vehicles. The company also offers vehicle parts for driver safety, such as airbag sensors, FAKRA and LVDS connectors, board to board connectors, and wire to board connectors. In addition, it provides cable assemblies for use in high voltage power and lamps; and data transmitting cables for AVN, AVM, BSD systems, and I/O cables used in mobile and display device, such as monitor and TV. The company was founded in 1973 and is headquartered in Incheon, South Korea."
2328,222980,한국맥널티,2,9310,22112669920,98078941450,10534795,"Mcnulty Korea Co., Ltd. produces and sells coffee beans in South Korea. It offers whole bean/ground coffee beans, hand-drip coffee, instant coffee, and fresh and brewed coffee; and health food products. The company also develops, produces, and sell pharmaceutical products. Mcnulty Korea Co., Ltd. was founded in 1895 and is headquartered in Cheonan-si, South Korea."
2330,318000,한국바이오젠,2,8440,507233700,69012403000,8176825,"Korea Bio-Gen Co.,Ltd produces and supplies a range of fine chemicals in South Korea and internationally. The company offers silicone chemicals, such as functional organosilanes, functional silicone polymers, silicone resins and intermediates, silicone pressure sensitive adhesives, and silicone materials for electronics; specialty chemicals, including polymerization inhibitors; and food additives. It serves electric and electronics, automobile, chemical related industries of food and pharmaceuticals, etc. The company was founded in 2001 and is headquartered in Cheonan, South Korea."
2331,256840,한국비엔씨,2,7340,4456391940,378242208240,51531636,"BNC Korea Co., Ltd. engages in the research and development, production, and sale of biomaterials in South Korea. The company offers HA fillers and skin booster fillers, including Cutegel, Cutegel Lidocaine, FLORE Lidocaine, ChungA-an, CUTEGEL-M, Cutegel Hydro, S-DNA, and H-DNA, which are used to temporarily reduce facial wrinkles through physical restoration. It also provides Hibarry, a dressing for deep-cavity wounds that is used to reduce adhesion of the spinal cord during surgery; GENTA Q, a white collagen sponge, which is used to protect wounds by preventing contamination of wounds; and beauty solutions, face mask gels, mils cleansing foams, and brightening peeling gels. The company also exports its products to 45 countries. BNC Korea Co., Ltd. was founded in 2007 and is headquartered in Daegu, South Korea."
2332,004090,한국석유,1,267500,33173396000,175266000000,655200,"Korea Petroleum Industries Company produces and sells asphalts, solvents, and building materials. It offers blown asphalt; and construction materials, including tar and water base polyurethane, waterstops, sheet membranes, tapes, cold patches, sealants, emulsions, primers, ceramic powders, and other materials. The company was founded in 1964 and is headquartered in Seoul, South Korea."
